Reporting Period,ID RSSD,UBPR2746
3/31/2021 11:59:59 PM,20633,0
3/31/2021 11:59:59 PM,20857,8
3/31/2021 11:59:59 PM,21256,0
3/31/2021 11:59:59 PM,21359,0
3/31/2021 11:59:59 PM,21658,0
3/31/2021 11:59:59 PM,22048,0
3/31/2021 11:59:59 PM,22543,0
3/31/2021 11:59:59 PM,22552,0
3/31/2021 11:59:59 PM,22730,0
3/31/2021 11:59:59 PM,23456,0
3/31/2021 11:59:59 PM,23504,200112
3/31/2021 11:59:59 PM,23643,0
3/31/2021 11:59:59 PM,23755,0
3/31/2021 11:59:59 PM,24006,8042
3/31/2021 11:59:59 PM,24378,0
3/31/2021 11:59:59 PM,24453,0
3/31/2021 11:59:59 PM,24659,0
3/31/2021 11:59:59 PM,24668,0
3/31/2021 11:59:59 PM,24949,0
3/31/2021 11:59:59 PM,25357,0
3/31/2021 11:59:59 PM,25647,0
3/31/2021 11:59:59 PM,26176,0
3/31/2021 11:59:59 PM,26457,0
3/31/2021 11:59:59 PM,26765,37304
3/31/2021 11:59:59 PM,27070,0
3/31/2021 11:59:59 PM,27548,0
3/31/2021 11:59:59 PM,27614,0
3/31/2021 11:59:59 PM,27847,0
3/31/2021 11:59:59 PM,28013,0
3/31/2021 11:59:59 PM,28152,0
3/31/2021 11:59:59 PM,28675,0
3/31/2021 11:59:59 PM,28732,0
3/31/2021 11:59:59 PM,29476,0
3/31/2021 11:59:59 PM,29636,0
3/31/2021 11:59:59 PM,29878,0
3/31/2021 11:59:59 PM,30052,0
3/31/2021 11:59:59 PM,30502,7883
3/31/2021 11:59:59 PM,30650,0
3/31/2021 11:59:59 PM,30810,0
3/31/2021 11:59:59 PM,31134,0
3/31/2021 11:59:59 PM,31255,488
3/31/2021 11:59:59 PM,31657,0
3/31/2021 11:59:59 PM,31826,0
3/31/2021 11:59:59 PM,31835,0
3/31/2021 11:59:59 PM,32234,0
3/31/2021 11:59:59 PM,32766,0
3/31/2021 11:59:59 PM,32971,0
3/31/2021 11:59:59 PM,33147,0
3/31/2021 11:59:59 PM,33259,0
3/31/2021 11:59:59 PM,33268,0
3/31/2021 11:59:59 PM,33370,0
3/31/2021 11:59:59 PM,33839,0
3/31/2021 11:59:59 PM,33857,0
3/31/2021 11:59:59 PM,34434,0
3/31/2021 11:59:59 PM,34537,0
3/31/2021 11:59:59 PM,34555,27315
3/31/2021 11:59:59 PM,34742,0
3/31/2021 11:59:59 PM,35057,832
3/31/2021 11:59:59 PM,35301,0
3/31/2021 11:59:59 PM,35570,0
3/31/2021 11:59:59 PM,35646,0
3/31/2021 11:59:59 PM,35879,5147
3/31/2021 11:59:59 PM,36456,0
3/31/2021 11:59:59 PM,36933,1
3/31/2021 11:59:59 PM,37051,0
3/31/2021 11:59:59 PM,37341,0
3/31/2021 11:59:59 PM,37435,0
3/31/2021 11:59:59 PM,37640,0
3/31/2021 11:59:59 PM,37659,0
3/31/2021 11:59:59 PM,37949,0
3/31/2021 11:59:59 PM,38740,0
3/31/2021 11:59:59 PM,39327,10003
3/31/2021 11:59:59 PM,39756,1679
3/31/2021 11:59:59 PM,40033,0
3/31/2021 11:59:59 PM,40499,0
3/31/2021 11:59:59 PM,40855,0
3/31/2021 11:59:59 PM,41553,0
3/31/2021 11:59:59 PM,41629,0
3/31/2021 11:59:59 PM,41825,0
3/31/2021 11:59:59 PM,41955,0
3/31/2021 11:59:59 PM,42037,0
3/31/2021 11:59:59 PM,42354,0
3/31/2021 11:59:59 PM,42372,0
3/31/2021 11:59:59 PM,42420,0
3/31/2021 11:59:59 PM,42448,0
3/31/2021 11:59:59 PM,42457,0
3/31/2021 11:59:59 PM,43052,0
3/31/2021 11:59:59 PM,43351,0
3/31/2021 11:59:59 PM,43856,0
3/31/2021 11:59:59 PM,43959,0
3/31/2021 11:59:59 PM,44040,0
3/31/2021 11:59:59 PM,44433,0
3/31/2021 11:59:59 PM,44741,0
3/31/2021 11:59:59 PM,44750,0
3/31/2021 11:59:59 PM,44929,0
3/31/2021 11:59:59 PM,45038,0
3/31/2021 11:59:59 PM,45047,0
3/31/2021 11:59:59 PM,45056,0
3/31/2021 11:59:59 PM,45430,0
3/31/2021 11:59:59 PM,45458,0
3/31/2021 11:59:59 PM,45551,0
3/31/2021 11:59:59 PM,45560,512
3/31/2021 11:59:59 PM,45775,0
3/31/2021 11:59:59 PM,46053,16855
3/31/2021 11:59:59 PM,46941,0
3/31/2021 11:59:59 PM,47247,0
3/31/2021 11:59:59 PM,47256,0
3/31/2021 11:59:59 PM,47452,0
3/31/2021 11:59:59 PM,47500,0
3/31/2021 11:59:59 PM,48057,0
3/31/2021 11:59:59 PM,48150,0
3/31/2021 11:59:59 PM,48374,1523
3/31/2021 11:59:59 PM,48440,610
3/31/2021 11:59:59 PM,49054,579
3/31/2021 11:59:59 PM,49148,0
3/31/2021 11:59:59 PM,49241,0
3/31/2021 11:59:59 PM,49652,0
3/31/2021 11:59:59 PM,49858,0
3/31/2021 11:59:59 PM,49951,0
3/31/2021 11:59:59 PM,50144,0
3/31/2021 11:59:59 PM,50461,0
3/31/2021 11:59:59 PM,51253,3943
3/31/2021 11:59:59 PM,51356,870
3/31/2021 11:59:59 PM,51459,0
3/31/2021 11:59:59 PM,51842,0
3/31/2021 11:59:59 PM,52719,0
3/31/2021 11:59:59 PM,52951,9913
3/31/2021 11:59:59 PM,53051,0
3/31/2021 11:59:59 PM,54058,0
3/31/2021 11:59:59 PM,54656,0
3/31/2021 11:59:59 PM,54973,23840
3/31/2021 11:59:59 PM,55336,0
3/31/2021 11:59:59 PM,55635,0
3/31/2021 11:59:59 PM,55653,0
3/31/2021 11:59:59 PM,55970,0
3/31/2021 11:59:59 PM,56258,0
3/31/2021 11:59:59 PM,56351,2472
3/31/2021 11:59:59 PM,56548,0
3/31/2021 11:59:59 PM,56717,0
3/31/2021 11:59:59 PM,57040,0
3/31/2021 11:59:59 PM,57451,0
3/31/2021 11:59:59 PM,58225,0
3/31/2021 11:59:59 PM,58243,0
3/31/2021 11:59:59 PM,58355,0
3/31/2021 11:59:59 PM,58551,0
3/31/2021 11:59:59 PM,58636,99
3/31/2021 11:59:59 PM,58757,0
3/31/2021 11:59:59 PM,58971,93493
3/31/2021 11:59:59 PM,59316,0
3/31/2021 11:59:59 PM,59352,0
3/31/2021 11:59:59 PM,59370,0
3/31/2021 11:59:59 PM,59754,0
3/31/2021 11:59:59 PM,60143,1269000
3/31/2021 11:59:59 PM,60330,0
3/31/2021 11:59:59 PM,60545,0
3/31/2021 11:59:59 PM,60554,0
3/31/2021 11:59:59 PM,60648,0
3/31/2021 11:59:59 PM,61122,3834
3/31/2021 11:59:59 PM,61355,0
3/31/2021 11:59:59 PM,61476,0
3/31/2021 11:59:59 PM,61757,0
3/31/2021 11:59:59 PM,61832,0
3/31/2021 11:59:59 PM,61953,0
3/31/2021 11:59:59 PM,62044,0
3/31/2021 11:59:59 PM,62110,0
3/31/2021 11:59:59 PM,62147,1310
3/31/2021 11:59:59 PM,63050,0
3/31/2021 11:59:59 PM,63069,968023
3/31/2021 11:59:59 PM,63201,0
3/31/2021 11:59:59 PM,63573,0
3/31/2021 11:59:59 PM,63733,0
3/31/2021 11:59:59 PM,63742,315
3/31/2021 11:59:59 PM,63751,0
3/31/2021 11:59:59 PM,64150,0
3/31/2021 11:59:59 PM,64552,0
3/31/2021 11:59:59 PM,64730,0
3/31/2021 11:59:59 PM,65205,0
3/31/2021 11:59:59 PM,65513,0
3/31/2021 11:59:59 PM,65559,0
3/31/2021 11:59:59 PM,65746,25055
3/31/2021 11:59:59 PM,65858,0
3/31/2021 11:59:59 PM,66154,0
3/31/2021 11:59:59 PM,66275,2815
3/31/2021 11:59:59 PM,66677,0
3/31/2021 11:59:59 PM,67142,0
3/31/2021 11:59:59 PM,67151,3577
3/31/2021 11:59:59 PM,67209,693
3/31/2021 11:59:59 PM,67254,0
3/31/2021 11:59:59 PM,67656,0
3/31/2021 11:59:59 PM,67870,0
3/31/2021 11:59:59 PM,68671,0
3/31/2021 11:59:59 PM,68756,0
3/31/2021 11:59:59 PM,68831,0
3/31/2021 11:59:59 PM,69333,0
3/31/2021 11:59:59 PM,69678,6309
3/31/2021 11:59:59 PM,70218,93
3/31/2021 11:59:59 PM,70414,0
3/31/2021 11:59:59 PM,70638,0
3/31/2021 11:59:59 PM,70955,0
3/31/2021 11:59:59 PM,71073,0
3/31/2021 11:59:59 PM,71457,0
3/31/2021 11:59:59 PM,71859,0
3/31/2021 11:59:59 PM,72258,3802
3/31/2021 11:59:59 PM,72351,0
3/31/2021 11:59:59 PM,72454,0
3/31/2021 11:59:59 PM,72678,0
3/31/2021 11:59:59 PM,73116,7635
3/31/2021 11:59:59 PM,73152,0
3/31/2021 11:59:59 PM,73554,0
3/31/2021 11:59:59 PM,73956,0
3/31/2021 11:59:59 PM,74056,3114
3/31/2021 11:59:59 PM,74140,0
3/31/2021 11:59:59 PM,74403,0
3/31/2021 11:59:59 PM,74449,0
3/31/2021 11:59:59 PM,75259,8684
3/31/2021 11:59:59 PM,75446,0
3/31/2021 11:59:59 PM,75455,0
3/31/2021 11:59:59 PM,75633,4063772
3/31/2021 11:59:59 PM,75651,0
3/31/2021 11:59:59 PM,76153,0
3/31/2021 11:59:59 PM,76443,0
3/31/2021 11:59:59 PM,76854,0
3/31/2021 11:59:59 PM,77150,0
3/31/2021 11:59:59 PM,77253,110
3/31/2021 11:59:59 PM,77422,0
3/31/2021 11:59:59 PM,77851,8219
3/31/2021 11:59:59 PM,78157,0
3/31/2021 11:59:59 PM,78241,0
3/31/2021 11:59:59 PM,78559,0
3/31/2021 11:59:59 PM,79042,1354
3/31/2021 11:59:59 PM,79127,0
3/31/2021 11:59:59 PM,79145,0
3/31/2021 11:59:59 PM,79257,0
3/31/2021 11:59:59 PM,79855,125
3/31/2021 11:59:59 PM,80150,73
3/31/2021 11:59:59 PM,80374,0
3/31/2021 11:59:59 PM,80431,0
3/31/2021 11:59:59 PM,81175,0
3/31/2021 11:59:59 PM,82033,0
3/31/2021 11:59:59 PM,82257,0
3/31/2021 11:59:59 PM,82350,0
3/31/2021 11:59:59 PM,82659,0
3/31/2021 11:59:59 PM,83151,0
3/31/2021 11:59:59 PM,83236,0
3/31/2021 11:59:59 PM,83375,0
3/31/2021 11:59:59 PM,83638,0
3/31/2021 11:59:59 PM,83834,0
3/31/2021 11:59:59 PM,83852,0
3/31/2021 11:59:59 PM,83955,0
3/31/2021 11:59:59 PM,84046,479
3/31/2021 11:59:59 PM,84541,0
3/31/2021 11:59:59 PM,84804,0
3/31/2021 11:59:59 PM,85052,0
3/31/2021 11:59:59 PM,85472,26333
3/31/2021 11:59:59 PM,85931,0
3/31/2021 11:59:59 PM,86349,0
3/31/2021 11:59:59 PM,86675,0
3/31/2021 11:59:59 PM,87047,0
3/31/2021 11:59:59 PM,87159,0
3/31/2021 11:59:59 PM,87234,0
3/31/2021 11:59:59 PM,87476,0
3/31/2021 11:59:59 PM,87579,0
3/31/2021 11:59:59 PM,88231,0
3/31/2021 11:59:59 PM,88259,0
3/31/2021 11:59:59 PM,88352,0
3/31/2021 11:59:59 PM,88455,148
3/31/2021 11:59:59 PM,88950,0
3/31/2021 11:59:59 PM,89032,510
3/31/2021 11:59:59 PM,89135,0
3/31/2021 11:59:59 PM,89854,0
3/31/2021 11:59:59 PM,89957,100
3/31/2021 11:59:59 PM,90047,0
3/31/2021 11:59:59 PM,90177,0
3/31/2021 11:59:59 PM,90328,579
3/31/2021 11:59:59 PM,90337,0
3/31/2021 11:59:59 PM,90579,0
3/31/2021 11:59:59 PM,91615,0
3/31/2021 11:59:59 PM,91754,0
3/31/2021 11:59:59 PM,91950,0
3/31/2021 11:59:59 PM,92144,0
3/31/2021 11:59:59 PM,92676,0
3/31/2021 11:59:59 PM,92706,0
3/31/2021 11:59:59 PM,92902,0
3/31/2021 11:59:59 PM,93244,0
3/31/2021 11:59:59 PM,93543,0
3/31/2021 11:59:59 PM,93619,0
3/31/2021 11:59:59 PM,94139,0
3/31/2021 11:59:59 PM,94522,5002
3/31/2021 11:59:59 PM,94755,0
3/31/2021 11:59:59 PM,94858,0
3/31/2021 11:59:59 PM,95051,0
3/31/2021 11:59:59 PM,95677,0
3/31/2021 11:59:59 PM,96553,0
3/31/2021 11:59:59 PM,97055,0
3/31/2021 11:59:59 PM,97279,0
3/31/2021 11:59:59 PM,97457,0
3/31/2021 11:59:59 PM,97804,0
3/31/2021 11:59:59 PM,97943,0
3/31/2021 11:59:59 PM,98351,0
3/31/2021 11:59:59 PM,98463,0
3/31/2021 11:59:59 PM,98717,0
3/31/2021 11:59:59 PM,99143,0
3/31/2021 11:59:59 PM,99376,2864
3/31/2021 11:59:59 PM,99442,0
3/31/2021 11:59:59 PM,99536,0
3/31/2021 11:59:59 PM,99853,0
3/31/2021 11:59:59 PM,100236,0
3/31/2021 11:59:59 PM,100357,0
3/31/2021 11:59:59 PM,100562,8197
3/31/2021 11:59:59 PM,100777,0
3/31/2021 11:59:59 PM,100843,122
3/31/2021 11:59:59 PM,101019,0
3/31/2021 11:59:59 PM,101037,0
3/31/2021 11:59:59 PM,101439,0
3/31/2021 11:59:59 PM,101671,0
3/31/2021 11:59:59 PM,101738,2445
3/31/2021 11:59:59 PM,101952,0
3/31/2021 11:59:59 PM,102333,0
3/31/2021 11:59:59 PM,102342,0
3/31/2021 11:59:59 PM,102539,0
3/31/2021 11:59:59 PM,102557,0
3/31/2021 11:59:59 PM,102874,1647
3/31/2021 11:59:59 PM,103134,0
3/31/2021 11:59:59 PM,104234,0
3/31/2021 11:59:59 PM,104542,0
3/31/2021 11:59:59 PM,104971,0
3/31/2021 11:59:59 PM,105026,38
3/31/2021 11:59:59 PM,105473,1623
3/31/2021 11:59:59 PM,105530,0
3/31/2021 11:59:59 PM,106359,4657
3/31/2021 11:59:59 PM,106452,51
3/31/2021 11:59:59 PM,106676,0
3/31/2021 11:59:59 PM,107244,1395068
3/31/2021 11:59:59 PM,107459,0
3/31/2021 11:59:59 PM,107570,0
3/31/2021 11:59:59 PM,107758,0
3/31/2021 11:59:59 PM,108072,423
3/31/2021 11:59:59 PM,108269,0
3/31/2021 11:59:59 PM,108652,0
3/31/2021 11:59:59 PM,108746,0
3/31/2021 11:59:59 PM,108951,0
3/31/2021 11:59:59 PM,109136,0
3/31/2021 11:59:59 PM,109154,0
3/31/2021 11:59:59 PM,109453,0
3/31/2021 11:59:59 PM,109574,0
3/31/2021 11:59:59 PM,109659,4318
3/31/2021 11:59:59 PM,110413,0
3/31/2021 11:59:59 PM,110936,0
3/31/2021 11:59:59 PM,110945,0
3/31/2021 11:59:59 PM,110972,0
3/31/2021 11:59:59 PM,111157,0
3/31/2021 11:59:59 PM,111205,11041
3/31/2021 11:59:59 PM,111942,0
3/31/2021 11:59:59 PM,111979,0
3/31/2021 11:59:59 PM,112163,0
3/31/2021 11:59:59 PM,112332,0
3/31/2021 11:59:59 PM,112444,0
3/31/2021 11:59:59 PM,112510,0
3/31/2021 11:59:59 PM,112556,0
3/31/2021 11:59:59 PM,112837,4918638
3/31/2021 11:59:59 PM,113003,0
3/31/2021 11:59:59 PM,113030,0
3/31/2021 11:59:59 PM,113441,0
3/31/2021 11:59:59 PM,113601,149
3/31/2021 11:59:59 PM,113740,0
3/31/2021 11:59:59 PM,113937,0
3/31/2021 11:59:59 PM,114149,0
3/31/2021 11:59:59 PM,114251,197
3/31/2021 11:59:59 PM,114260,343
3/31/2021 11:59:59 PM,114457,0
3/31/2021 11:59:59 PM,114774,0
3/31/2021 11:59:59 PM,114840,0
3/31/2021 11:59:59 PM,114859,965
3/31/2021 11:59:59 PM,115146,2043
3/31/2021 11:59:59 PM,115575,0
3/31/2021 11:59:59 PM,116358,0
3/31/2021 11:59:59 PM,116554,0
3/31/2021 11:59:59 PM,116741,0
3/31/2021 11:59:59 PM,117038,2147
3/31/2021 11:59:59 PM,117074,0
3/31/2021 11:59:59 PM,117458,0
3/31/2021 11:59:59 PM,117775,0
3/31/2021 11:59:59 PM,118156,0
3/31/2021 11:59:59 PM,118660,0
3/31/2021 11:59:59 PM,118736,0
3/31/2021 11:59:59 PM,119153,0
3/31/2021 11:59:59 PM,119528,0
3/31/2021 11:59:59 PM,119779,0
3/31/2021 11:59:59 PM,119872,0
3/31/2021 11:59:59 PM,120476,0
3/31/2021 11:59:59 PM,120542,0
3/31/2021 11:59:59 PM,120609,0
3/31/2021 11:59:59 PM,120953,0
3/31/2021 11:59:59 PM,121642,0
3/31/2021 11:59:59 PM,121651,430
3/31/2021 11:59:59 PM,121914,0
3/31/2021 11:59:59 PM,122153,0
3/31/2021 11:59:59 PM,122546,0
3/31/2021 11:59:59 PM,122854,38446
3/31/2021 11:59:59 PM,123075,0
3/31/2021 11:59:59 PM,123374,0
3/31/2021 11:59:59 PM,124344,0
3/31/2021 11:59:59 PM,124830,0
3/31/2021 11:59:59 PM,125154,0
3/31/2021 11:59:59 PM,125471,415143
3/31/2021 11:59:59 PM,125855,0
3/31/2021 11:59:59 PM,125873,0
3/31/2021 11:59:59 PM,126012,0
3/31/2021 11:59:59 PM,126049,0
3/31/2021 11:59:59 PM,126375,0
3/31/2021 11:59:59 PM,126553,0
3/31/2021 11:59:59 PM,126834,0
3/31/2021 11:59:59 PM,127055,0
3/31/2021 11:59:59 PM,127224,0
3/31/2021 11:59:59 PM,128258,0
3/31/2021 11:59:59 PM,128904,67087
3/31/2021 11:59:59 PM,129349,0
3/31/2021 11:59:59 PM,129358,0
3/31/2021 11:59:59 PM,129479,0
3/31/2021 11:59:59 PM,129732,15050
3/31/2021 11:59:59 PM,129853,0
3/31/2021 11:59:59 PM,129910,0
3/31/2021 11:59:59 PM,130345,0
3/31/2021 11:59:59 PM,130541,0
3/31/2021 11:59:59 PM,130813,0
3/31/2021 11:59:59 PM,131034,0
3/31/2021 11:59:59 PM,131173,21739
3/31/2021 11:59:59 PM,131436,0
3/31/2021 11:59:59 PM,131650,0
3/31/2021 11:59:59 PM,131717,0
3/31/2021 11:59:59 PM,131940,0
3/31/2021 11:59:59 PM,132107,9311
3/31/2021 11:59:59 PM,132451,0
3/31/2021 11:59:59 PM,132554,0
3/31/2021 11:59:59 PM,132778,0
3/31/2021 11:59:59 PM,132938,0
3/31/2021 11:59:59 PM,133579,1800
3/31/2021 11:59:59 PM,133850,0
3/31/2021 11:59:59 PM,133971,0
3/31/2021 11:59:59 PM,134156,0
3/31/2021 11:59:59 PM,134437,0
3/31/2021 11:59:59 PM,134455,1353
3/31/2021 11:59:59 PM,134848,0
3/31/2021 11:59:59 PM,135836,0
3/31/2021 11:59:59 PM,135854,0
3/31/2021 11:59:59 PM,136048,0
3/31/2021 11:59:59 PM,136338,0
3/31/2021 11:59:59 PM,136459,0
3/31/2021 11:59:59 PM,136655,0
3/31/2021 11:59:59 PM,137205,5442
3/31/2021 11:59:59 PM,137447,247
3/31/2021 11:59:59 PM,137456,0
3/31/2021 11:59:59 PM,137559,0
3/31/2021 11:59:59 PM,137643,0
3/31/2021 11:59:59 PM,137652,2437
3/31/2021 11:59:59 PM,137915,0
3/31/2021 11:59:59 PM,138051,0
3/31/2021 11:59:59 PM,138257,0
3/31/2021 11:59:59 PM,138556,0
3/31/2021 11:59:59 PM,139133,1444
3/31/2021 11:59:59 PM,139478,0
3/31/2021 11:59:59 PM,139553,1207
3/31/2021 11:59:59 PM,139656,0
3/31/2021 11:59:59 PM,139740,9988
3/31/2021 11:59:59 PM,139834,0
3/31/2021 11:59:59 PM,139843,0
3/31/2021 11:59:59 PM,139955,0
3/31/2021 11:59:59 PM,140157,0
3/31/2021 11:59:59 PM,140362,26700
3/31/2021 11:59:59 PM,140634,0
3/31/2021 11:59:59 PM,141211,25624
3/31/2021 11:59:59 PM,141341,0
3/31/2021 11:59:59 PM,141350,700
3/31/2021 11:59:59 PM,141556,25578
3/31/2021 11:59:59 PM,141677,0
3/31/2021 11:59:59 PM,141958,0
3/31/2021 11:59:59 PM,142049,0
3/31/2021 11:59:59 PM,142179,0
3/31/2021 11:59:59 PM,142955,7491
3/31/2021 11:59:59 PM,143372,0
3/31/2021 11:59:59 PM,143662,706
3/31/2021 11:59:59 PM,143859,0
3/31/2021 11:59:59 PM,143952,0
3/31/2021 11:59:59 PM,144034,0
3/31/2021 11:59:59 PM,144052,5556
3/31/2021 11:59:59 PM,144155,0
3/31/2021 11:59:59 PM,144678,0
3/31/2021 11:59:59 PM,144856,0
3/31/2021 11:59:59 PM,144913,0
3/31/2021 11:59:59 PM,145059,0
3/31/2021 11:59:59 PM,145545,919
3/31/2021 11:59:59 PM,145554,0
3/31/2021 11:59:59 PM,145741,17
3/31/2021 11:59:59 PM,145844,0
3/31/2021 11:59:59 PM,146056,0
3/31/2021 11:59:59 PM,146663,0
3/31/2021 11:59:59 PM,146672,104792
3/31/2021 11:59:59 PM,147651,0
3/31/2021 11:59:59 PM,147679,0
3/31/2021 11:59:59 PM,147857,0
3/31/2021 11:59:59 PM,147923,0
3/31/2021 11:59:59 PM,148171,0
3/31/2021 11:59:59 PM,148238,213
3/31/2021 11:59:59 PM,148340,0
3/31/2021 11:59:59 PM,148470,0
3/31/2021 11:59:59 PM,148715,0
3/31/2021 11:59:59 PM,148809,0
3/31/2021 11:59:59 PM,148920,0
3/31/2021 11:59:59 PM,149150,0
3/31/2021 11:59:59 PM,150035,149
3/31/2021 11:59:59 PM,150044,0
3/31/2021 11:59:59 PM,150156,0
3/31/2021 11:59:59 PM,150727,0
3/31/2021 11:59:59 PM,151546,0
3/31/2021 11:59:59 PM,151957,0
3/31/2021 11:59:59 PM,152057,0
3/31/2021 11:59:59 PM,152253,0
3/31/2021 11:59:59 PM,152431,0
3/31/2021 11:59:59 PM,152440,0
3/31/2021 11:59:59 PM,153054,883
3/31/2021 11:59:59 PM,153353,0
3/31/2021 11:59:59 PM,154154,9516
3/31/2021 11:59:59 PM,154770,3732
3/31/2021 11:59:59 PM,155759,0
3/31/2021 11:59:59 PM,156457,0
3/31/2021 11:59:59 PM,156635,0
3/31/2021 11:59:59 PM,156970,0
3/31/2021 11:59:59 PM,157155,0
3/31/2021 11:59:59 PM,157379,0
3/31/2021 11:59:59 PM,157650,0
3/31/2021 11:59:59 PM,157744,0
3/31/2021 11:59:59 PM,157856,0
3/31/2021 11:59:59 PM,158376,0
3/31/2021 11:59:59 PM,158741,0
3/31/2021 11:59:59 PM,159636,0
3/31/2021 11:59:59 PM,159645,0
3/31/2021 11:59:59 PM,159953,0
3/31/2021 11:59:59 PM,159971,0
3/31/2021 11:59:59 PM,160360,0
3/31/2021 11:59:59 PM,160454,0
3/31/2021 11:59:59 PM,160650,0
3/31/2021 11:59:59 PM,160959,0
3/31/2021 11:59:59 PM,161273,0
3/31/2021 11:59:59 PM,161602,4272
3/31/2021 11:59:59 PM,162337,0
3/31/2021 11:59:59 PM,163343,0
3/31/2021 11:59:59 PM,163549,0
3/31/2021 11:59:59 PM,163857,0
3/31/2021 11:59:59 PM,164153,0
3/31/2021 11:59:59 PM,164331,0
3/31/2021 11:59:59 PM,164377,2216
3/31/2021 11:59:59 PM,164957,0
3/31/2021 11:59:59 PM,164975,0
3/31/2021 11:59:59 PM,165039,3202
3/31/2021 11:59:59 PM,165628,183341
3/31/2021 11:59:59 PM,165758,0
3/31/2021 11:59:59 PM,165806,0
3/31/2021 11:59:59 PM,166111,37
3/31/2021 11:59:59 PM,166531,0
3/31/2021 11:59:59 PM,166652,0
3/31/2021 11:59:59 PM,166849,0
3/31/2021 11:59:59 PM,167453,0
3/31/2021 11:59:59 PM,167752,0
3/31/2021 11:59:59 PM,168357,0
3/31/2021 11:59:59 PM,168571,0
3/31/2021 11:59:59 PM,169327,0
3/31/2021 11:59:59 PM,169354,1826
3/31/2021 11:59:59 PM,169653,0
3/31/2021 11:59:59 PM,169756,0
3/31/2021 11:59:59 PM,170257,0
3/31/2021 11:59:59 PM,170275,2408
3/31/2021 11:59:59 PM,170332,0
3/31/2021 11:59:59 PM,170640,0
3/31/2021 11:59:59 PM,171133,0
3/31/2021 11:59:59 PM,171656,0
3/31/2021 11:59:59 PM,171759,0
3/31/2021 11:59:59 PM,171768,2023
3/31/2021 11:59:59 PM,172251,4019
3/31/2021 11:59:59 PM,172457,0
3/31/2021 11:59:59 PM,172475,0
3/31/2021 11:59:59 PM,172859,0
3/31/2021 11:59:59 PM,173306,75
3/31/2021 11:59:59 PM,173342,0
3/31/2021 11:59:59 PM,173557,0
3/31/2021 11:59:59 PM,173575,0
3/31/2021 11:59:59 PM,173641,36
3/31/2021 11:59:59 PM,173959,55
3/31/2021 11:59:59 PM,174321,0
