Reporting Period,ID RSSD,UBPR2746
3/31/2019 11:59:59 PM,55970,0
3/31/2019 11:59:59 PM,56258,0
3/31/2019 11:59:59 PM,56351,1698
3/31/2019 11:59:59 PM,56548,0
3/31/2019 11:59:59 PM,56717,0
3/31/2019 11:59:59 PM,57040,0
3/31/2019 11:59:59 PM,57451,0
3/31/2019 11:59:59 PM,58225,0
3/31/2019 11:59:59 PM,58243,0
3/31/2019 11:59:59 PM,58355,0
3/31/2019 11:59:59 PM,58551,0
3/31/2019 11:59:59 PM,58636,69
3/31/2019 11:59:59 PM,58757,0
3/31/2019 11:59:59 PM,58971,77785
3/31/2019 11:59:59 PM,59316,0
3/31/2019 11:59:59 PM,59352,0
3/31/2019 11:59:59 PM,59370,0
3/31/2019 11:59:59 PM,59754,0
3/31/2019 11:59:59 PM,60143,870000
3/31/2019 11:59:59 PM,60330,0
3/31/2019 11:59:59 PM,60545,0
3/31/2019 11:59:59 PM,60554,0
3/31/2019 11:59:59 PM,60648,0
3/31/2019 11:59:59 PM,61122,1596
3/31/2019 11:59:59 PM,61355,0
3/31/2019 11:59:59 PM,61476,0
3/31/2019 11:59:59 PM,61757,0
3/31/2019 11:59:59 PM,61832,0
3/31/2019 11:59:59 PM,61953,0
3/31/2019 11:59:59 PM,62044,0
3/31/2019 11:59:59 PM,62110,0
3/31/2019 11:59:59 PM,62147,0
3/31/2019 11:59:59 PM,62772,8690
3/31/2019 11:59:59 PM,63050,0
3/31/2019 11:59:59 PM,63069,1042758
3/31/2019 11:59:59 PM,63201,0
3/31/2019 11:59:59 PM,63573,0
3/31/2019 11:59:59 PM,63733,0
3/31/2019 11:59:59 PM,63742,0
3/31/2019 11:59:59 PM,63751,0
3/31/2019 11:59:59 PM,64150,0
3/31/2019 11:59:59 PM,64552,0
3/31/2019 11:59:59 PM,64730,0
3/31/2019 11:59:59 PM,65205,0
3/31/2019 11:59:59 PM,65513,0
3/31/2019 11:59:59 PM,65559,0
3/31/2019 11:59:59 PM,65746,6042
3/31/2019 11:59:59 PM,65858,0
3/31/2019 11:59:59 PM,66154,0
3/31/2019 11:59:59 PM,66275,0
3/31/2019 11:59:59 PM,66677,0
3/31/2019 11:59:59 PM,67142,0
3/31/2019 11:59:59 PM,67151,0
3/31/2019 11:59:59 PM,67209,0
3/31/2019 11:59:59 PM,67254,0
3/31/2019 11:59:59 PM,67656,0
3/31/2019 11:59:59 PM,67870,0
3/31/2019 11:59:59 PM,68448,0
3/31/2019 11:59:59 PM,68671,0
3/31/2019 11:59:59 PM,68756,0
3/31/2019 11:59:59 PM,68831,0
3/31/2019 11:59:59 PM,68840,0
3/31/2019 11:59:59 PM,69333,0
3/31/2019 11:59:59 PM,69678,3804
3/31/2019 11:59:59 PM,70058,0
3/31/2019 11:59:59 PM,70218,259
3/31/2019 11:59:59 PM,70414,0
3/31/2019 11:59:59 PM,70638,0
3/31/2019 11:59:59 PM,70955,0
3/31/2019 11:59:59 PM,71073,0
3/31/2019 11:59:59 PM,71318,0
3/31/2019 11:59:59 PM,71457,0
3/31/2019 11:59:59 PM,71859,0
3/31/2019 11:59:59 PM,72258,7494
3/31/2019 11:59:59 PM,72351,0
3/31/2019 11:59:59 PM,72454,0
3/31/2019 11:59:59 PM,72678,0
3/31/2019 11:59:59 PM,73116,5421
3/31/2019 11:59:59 PM,73152,0
3/31/2019 11:59:59 PM,73554,0
3/31/2019 11:59:59 PM,73956,0
3/31/2019 11:59:59 PM,74056,4759
3/31/2019 11:59:59 PM,74140,0
3/31/2019 11:59:59 PM,74403,0
3/31/2019 11:59:59 PM,74449,0
3/31/2019 11:59:59 PM,75053,0
3/31/2019 11:59:59 PM,75259,7784
3/31/2019 11:59:59 PM,75446,0
3/31/2019 11:59:59 PM,75455,0
3/31/2019 11:59:59 PM,75558,0
3/31/2019 11:59:59 PM,75633,1833403
3/31/2019 11:59:59 PM,75651,0
3/31/2019 11:59:59 PM,76153,0
3/31/2019 11:59:59 PM,76443,0
3/31/2019 11:59:59 PM,76854,0
3/31/2019 11:59:59 PM,77150,0
3/31/2019 11:59:59 PM,77253,4716
3/31/2019 11:59:59 PM,77422,0
3/31/2019 11:59:59 PM,77851,3785
3/31/2019 11:59:59 PM,78157,0
3/31/2019 11:59:59 PM,78241,0
3/31/2019 11:59:59 PM,78559,0
3/31/2019 11:59:59 PM,79042,1046
3/31/2019 11:59:59 PM,79127,0
3/31/2019 11:59:59 PM,79145,0
3/31/2019 11:59:59 PM,79257,0
3/31/2019 11:59:59 PM,79855,288
3/31/2019 11:59:59 PM,80150,924
3/31/2019 11:59:59 PM,80374,0
3/31/2019 11:59:59 PM,80431,0
3/31/2019 11:59:59 PM,80552,0
3/31/2019 11:59:59 PM,81175,0
3/31/2019 11:59:59 PM,82033,0
3/31/2019 11:59:59 PM,82257,0
3/31/2019 11:59:59 PM,82350,0
3/31/2019 11:59:59 PM,82659,0
3/31/2019 11:59:59 PM,83151,0
3/31/2019 11:59:59 PM,83236,0
3/31/2019 11:59:59 PM,83375,0
3/31/2019 11:59:59 PM,83638,0
3/31/2019 11:59:59 PM,83834,0
3/31/2019 11:59:59 PM,83852,0
3/31/2019 11:59:59 PM,83955,0
3/31/2019 11:59:59 PM,84046,586
3/31/2019 11:59:59 PM,84541,0
3/31/2019 11:59:59 PM,84804,0
3/31/2019 11:59:59 PM,85052,0
3/31/2019 11:59:59 PM,85454,37
3/31/2019 11:59:59 PM,85472,5479
3/31/2019 11:59:59 PM,85931,0
3/31/2019 11:59:59 PM,86349,0
3/31/2019 11:59:59 PM,86554,0
3/31/2019 11:59:59 PM,86675,0
3/31/2019 11:59:59 PM,87047,0
3/31/2019 11:59:59 PM,87159,0
3/31/2019 11:59:59 PM,87234,0
3/31/2019 11:59:59 PM,87476,0
3/31/2019 11:59:59 PM,87579,0
3/31/2019 11:59:59 PM,88231,0
3/31/2019 11:59:59 PM,88240,0
3/31/2019 11:59:59 PM,88259,0
3/31/2019 11:59:59 PM,88352,0
3/31/2019 11:59:59 PM,88455,154
3/31/2019 11:59:59 PM,88950,0
3/31/2019 11:59:59 PM,89032,1122
3/31/2019 11:59:59 PM,89135,0
3/31/2019 11:59:59 PM,89854,0
3/31/2019 11:59:59 PM,89957,0
3/31/2019 11:59:59 PM,90047,0
3/31/2019 11:59:59 PM,90177,0
3/31/2019 11:59:59 PM,90328,1948
3/31/2019 11:59:59 PM,90337,0
3/31/2019 11:59:59 PM,90579,0
3/31/2019 11:59:59 PM,91615,0
3/31/2019 11:59:59 PM,91754,0
3/31/2019 11:59:59 PM,91950,0
3/31/2019 11:59:59 PM,92144,0
3/31/2019 11:59:59 PM,92676,0
3/31/2019 11:59:59 PM,92706,0
3/31/2019 11:59:59 PM,92902,0
3/31/2019 11:59:59 PM,93244,0
3/31/2019 11:59:59 PM,93543,0
3/31/2019 11:59:59 PM,93619,0
3/31/2019 11:59:59 PM,94139,0
3/31/2019 11:59:59 PM,94522,5318
3/31/2019 11:59:59 PM,94755,0
3/31/2019 11:59:59 PM,94858,0
3/31/2019 11:59:59 PM,95051,0
3/31/2019 11:59:59 PM,95677,0
3/31/2019 11:59:59 PM,96553,0
3/31/2019 11:59:59 PM,97055,0
3/31/2019 11:59:59 PM,97279,0
3/31/2019 11:59:59 PM,97457,0
3/31/2019 11:59:59 PM,97804,0
3/31/2019 11:59:59 PM,97943,817
3/31/2019 11:59:59 PM,98351,0
3/31/2019 11:59:59 PM,98463,451
3/31/2019 11:59:59 PM,98717,0
3/31/2019 11:59:59 PM,99143,0
3/31/2019 11:59:59 PM,99255,0
3/31/2019 11:59:59 PM,99376,5209
3/31/2019 11:59:59 PM,99442,0
3/31/2019 11:59:59 PM,99536,0
3/31/2019 11:59:59 PM,99853,0
3/31/2019 11:59:59 PM,100236,0
3/31/2019 11:59:59 PM,100357,0
3/31/2019 11:59:59 PM,100562,0
3/31/2019 11:59:59 PM,100777,0
3/31/2019 11:59:59 PM,100843,17
3/31/2019 11:59:59 PM,101019,0
3/31/2019 11:59:59 PM,101037,0
3/31/2019 11:59:59 PM,101439,0
3/31/2019 11:59:59 PM,101671,0
3/31/2019 11:59:59 PM,101738,780
3/31/2019 11:59:59 PM,101952,0
3/31/2019 11:59:59 PM,102155,0
3/31/2019 11:59:59 PM,102333,0
3/31/2019 11:59:59 PM,102342,0
3/31/2019 11:59:59 PM,102539,0
3/31/2019 11:59:59 PM,102557,0
3/31/2019 11:59:59 PM,102874,0
3/31/2019 11:59:59 PM,103134,0
3/31/2019 11:59:59 PM,103255,0
3/31/2019 11:59:59 PM,103563,0
3/31/2019 11:59:59 PM,104234,0
3/31/2019 11:59:59 PM,104542,0
3/31/2019 11:59:59 PM,104971,0
3/31/2019 11:59:59 PM,105026,0
3/31/2019 11:59:59 PM,105222,4557
3/31/2019 11:59:59 PM,105473,4475
3/31/2019 11:59:59 PM,105530,0
3/31/2019 11:59:59 PM,106359,5370
3/31/2019 11:59:59 PM,106452,105
3/31/2019 11:59:59 PM,106676,0
3/31/2019 11:59:59 PM,107244,0
3/31/2019 11:59:59 PM,107459,0
3/31/2019 11:59:59 PM,107570,0
3/31/2019 11:59:59 PM,107758,0
3/31/2019 11:59:59 PM,108072,309
3/31/2019 11:59:59 PM,108269,0
3/31/2019 11:59:59 PM,108652,0
3/31/2019 11:59:59 PM,108746,0
3/31/2019 11:59:59 PM,108951,0
3/31/2019 11:59:59 PM,109136,0
3/31/2019 11:59:59 PM,109154,0
3/31/2019 11:59:59 PM,109453,0
3/31/2019 11:59:59 PM,109574,0
3/31/2019 11:59:59 PM,109659,0
3/31/2019 11:59:59 PM,110413,0
3/31/2019 11:59:59 PM,110936,0
3/31/2019 11:59:59 PM,110945,0
3/31/2019 11:59:59 PM,110972,15
3/31/2019 11:59:59 PM,111157,0
3/31/2019 11:59:59 PM,111205,8266
3/31/2019 11:59:59 PM,111942,0
3/31/2019 11:59:59 PM,111979,0
3/31/2019 11:59:59 PM,112163,0
3/31/2019 11:59:59 PM,112332,0
3/31/2019 11:59:59 PM,112444,0
3/31/2019 11:59:59 PM,112510,0
3/31/2019 11:59:59 PM,112556,0
3/31/2019 11:59:59 PM,112837,3954429
3/31/2019 11:59:59 PM,113003,0
3/31/2019 11:59:59 PM,113030,0
3/31/2019 11:59:59 PM,113441,0
3/31/2019 11:59:59 PM,113601,198
3/31/2019 11:59:59 PM,113740,0
3/31/2019 11:59:59 PM,113937,465
3/31/2019 11:59:59 PM,114149,0
3/31/2019 11:59:59 PM,114251,264
3/31/2019 11:59:59 PM,114260,598
3/31/2019 11:59:59 PM,114457,0
3/31/2019 11:59:59 PM,114774,0
3/31/2019 11:59:59 PM,114840,0
3/31/2019 11:59:59 PM,114859,431
3/31/2019 11:59:59 PM,115146,0
3/31/2019 11:59:59 PM,115575,0
3/31/2019 11:59:59 PM,116358,0
3/31/2019 11:59:59 PM,116554,0
3/31/2019 11:59:59 PM,116741,0
3/31/2019 11:59:59 PM,117038,2052
3/31/2019 11:59:59 PM,117074,0
3/31/2019 11:59:59 PM,117458,0
3/31/2019 11:59:59 PM,117672,0
3/31/2019 11:59:59 PM,117775,0
3/31/2019 11:59:59 PM,118156,0
3/31/2019 11:59:59 PM,118660,0
3/31/2019 11:59:59 PM,118736,0
3/31/2019 11:59:59 PM,119153,0
3/31/2019 11:59:59 PM,119528,0
3/31/2019 11:59:59 PM,119779,0
3/31/2019 11:59:59 PM,119872,0
3/31/2019 11:59:59 PM,120476,0
3/31/2019 11:59:59 PM,120542,0
3/31/2019 11:59:59 PM,120609,0
3/31/2019 11:59:59 PM,120953,226
3/31/2019 11:59:59 PM,121642,0
3/31/2019 11:59:59 PM,121651,1585
3/31/2019 11:59:59 PM,121679,0
3/31/2019 11:59:59 PM,121914,304
3/31/2019 11:59:59 PM,122153,0
3/31/2019 11:59:59 PM,122546,0
3/31/2019 11:59:59 PM,122854,42286
3/31/2019 11:59:59 PM,123075,0
3/31/2019 11:59:59 PM,123374,0
3/31/2019 11:59:59 PM,124344,0
3/31/2019 11:59:59 PM,124830,0
3/31/2019 11:59:59 PM,125154,0
3/31/2019 11:59:59 PM,125471,378154
3/31/2019 11:59:59 PM,125855,0
3/31/2019 11:59:59 PM,125873,0
3/31/2019 11:59:59 PM,125958,0
3/31/2019 11:59:59 PM,126012,0
3/31/2019 11:59:59 PM,126049,0
3/31/2019 11:59:59 PM,126375,0
3/31/2019 11:59:59 PM,126553,0
3/31/2019 11:59:59 PM,126740,0
3/31/2019 11:59:59 PM,126834,0
3/31/2019 11:59:59 PM,127055,0
3/31/2019 11:59:59 PM,127224,0
3/31/2019 11:59:59 PM,128258,0
3/31/2019 11:59:59 PM,128904,79601
3/31/2019 11:59:59 PM,129349,0
3/31/2019 11:59:59 PM,129358,0
3/31/2019 11:59:59 PM,129479,0
3/31/2019 11:59:59 PM,129732,17469
3/31/2019 11:59:59 PM,129853,0
3/31/2019 11:59:59 PM,129910,896
3/31/2019 11:59:59 PM,130345,0
3/31/2019 11:59:59 PM,130541,0
3/31/2019 11:59:59 PM,130813,0
3/31/2019 11:59:59 PM,131034,0
3/31/2019 11:59:59 PM,131173,22127
3/31/2019 11:59:59 PM,131436,0
3/31/2019 11:59:59 PM,131650,0
3/31/2019 11:59:59 PM,131717,0
3/31/2019 11:59:59 PM,131940,0
3/31/2019 11:59:59 PM,132107,10298
3/31/2019 11:59:59 PM,132451,0
3/31/2019 11:59:59 PM,132554,850
3/31/2019 11:59:59 PM,132778,0
3/31/2019 11:59:59 PM,132938,0
3/31/2019 11:59:59 PM,133579,314
3/31/2019 11:59:59 PM,133850,0
3/31/2019 11:59:59 PM,133971,0
3/31/2019 11:59:59 PM,134156,0
3/31/2019 11:59:59 PM,134437,0
3/31/2019 11:59:59 PM,134455,25015
3/31/2019 11:59:59 PM,134848,0
3/31/2019 11:59:59 PM,135836,0
3/31/2019 11:59:59 PM,135854,0
3/31/2019 11:59:59 PM,136048,0
3/31/2019 11:59:59 PM,136338,0
3/31/2019 11:59:59 PM,136459,0
3/31/2019 11:59:59 PM,136655,0
3/31/2019 11:59:59 PM,137205,1090
3/31/2019 11:59:59 PM,137447,363
3/31/2019 11:59:59 PM,137456,0
3/31/2019 11:59:59 PM,137559,0
3/31/2019 11:59:59 PM,137643,0
3/31/2019 11:59:59 PM,137652,596
3/31/2019 11:59:59 PM,137915,0
3/31/2019 11:59:59 PM,138051,0
3/31/2019 11:59:59 PM,138257,0
3/31/2019 11:59:59 PM,138556,0
3/31/2019 11:59:59 PM,139133,1479
3/31/2019 11:59:59 PM,139478,0
3/31/2019 11:59:59 PM,139553,4629
3/31/2019 11:59:59 PM,139656,0
3/31/2019 11:59:59 PM,139740,11434
3/31/2019 11:59:59 PM,139834,0
3/31/2019 11:59:59 PM,139843,0
3/31/2019 11:59:59 PM,139955,794
3/31/2019 11:59:59 PM,140018,15583
3/31/2019 11:59:59 PM,140157,0
3/31/2019 11:59:59 PM,140362,2086
3/31/2019 11:59:59 PM,140634,0
3/31/2019 11:59:59 PM,141211,0
3/31/2019 11:59:59 PM,141341,0
3/31/2019 11:59:59 PM,141350,3544
3/31/2019 11:59:59 PM,141556,34850
3/31/2019 11:59:59 PM,141677,0
3/31/2019 11:59:59 PM,141958,0
3/31/2019 11:59:59 PM,142049,0
3/31/2019 11:59:59 PM,142179,0
3/31/2019 11:59:59 PM,142656,0
3/31/2019 11:59:59 PM,142955,7800
3/31/2019 11:59:59 PM,143372,0
3/31/2019 11:59:59 PM,143662,2215
3/31/2019 11:59:59 PM,143859,0
3/31/2019 11:59:59 PM,143952,0
3/31/2019 11:59:59 PM,144034,0
3/31/2019 11:59:59 PM,144052,8935
3/31/2019 11:59:59 PM,144155,0
3/31/2019 11:59:59 PM,144436,1208
3/31/2019 11:59:59 PM,144678,0
3/31/2019 11:59:59 PM,144856,0
3/31/2019 11:59:59 PM,144913,0
3/31/2019 11:59:59 PM,145059,0
3/31/2019 11:59:59 PM,145545,2775
3/31/2019 11:59:59 PM,145554,0
3/31/2019 11:59:59 PM,145741,0
3/31/2019 11:59:59 PM,145750,0
3/31/2019 11:59:59 PM,145844,0
3/31/2019 11:59:59 PM,145956,0
3/31/2019 11:59:59 PM,146056,0
3/31/2019 11:59:59 PM,146663,0
3/31/2019 11:59:59 PM,146672,15032
3/31/2019 11:59:59 PM,147633,0
3/31/2019 11:59:59 PM,147651,0
3/31/2019 11:59:59 PM,147679,0
3/31/2019 11:59:59 PM,147857,0
3/31/2019 11:59:59 PM,147923,0
3/31/2019 11:59:59 PM,148171,0
3/31/2019 11:59:59 PM,148238,0
3/31/2019 11:59:59 PM,148340,0
3/31/2019 11:59:59 PM,148470,0
3/31/2019 11:59:59 PM,148715,0
3/31/2019 11:59:59 PM,148809,0
3/31/2019 11:59:59 PM,148920,0
3/31/2019 11:59:59 PM,149150,0
3/31/2019 11:59:59 PM,150035,2012
3/31/2019 11:59:59 PM,150044,0
3/31/2019 11:59:59 PM,150156,0
3/31/2019 11:59:59 PM,150727,0
3/31/2019 11:59:59 PM,151546,0
3/31/2019 11:59:59 PM,151957,0
3/31/2019 11:59:59 PM,152057,0
3/31/2019 11:59:59 PM,152253,0
3/31/2019 11:59:59 PM,152431,0
3/31/2019 11:59:59 PM,152440,0
3/31/2019 11:59:59 PM,153054,1254
3/31/2019 11:59:59 PM,153353,0
3/31/2019 11:59:59 PM,154154,8465
3/31/2019 11:59:59 PM,154770,0
3/31/2019 11:59:59 PM,155759,0
3/31/2019 11:59:59 PM,156457,0
3/31/2019 11:59:59 PM,156635,0
3/31/2019 11:59:59 PM,156952,0
3/31/2019 11:59:59 PM,156970,0
3/31/2019 11:59:59 PM,157155,125
3/31/2019 11:59:59 PM,157379,0
3/31/2019 11:59:59 PM,157650,134
3/31/2019 11:59:59 PM,157744,0
3/31/2019 11:59:59 PM,157856,0
3/31/2019 11:59:59 PM,158376,0
3/31/2019 11:59:59 PM,158741,0
3/31/2019 11:59:59 PM,159636,0
3/31/2019 11:59:59 PM,159645,0
3/31/2019 11:59:59 PM,159953,0
3/31/2019 11:59:59 PM,159971,0
3/31/2019 11:59:59 PM,160360,0
3/31/2019 11:59:59 PM,160454,0
3/31/2019 11:59:59 PM,160650,0
3/31/2019 11:59:59 PM,160959,0
3/31/2019 11:59:59 PM,161273,0
3/31/2019 11:59:59 PM,161602,14318
